pub_year,country_primary,n_docs,n_pos,prevalence,prev_lo95,prev_hi95
2010,Australia,7260,15,0.002066115702479339,0.0012525322813724893,0.003406360538982153
2010,Austria,1357,0,0.0,0.0,0.002822855517661209
2010,Belgium,1989,2,0.001005530417295123,0.0002757960328805941,0.0036590171385266655
2010,Brazil,6026,0,0.0,0.0,0.0006370745975542501
2010,Canada,10681,15,0.0014043628873700964,0.00085127692782395,0.002315963218051763
2010,China,46710,8,0.00017126953543138515,8.678900065075537e-05,0.0003379557473953846
2010,Czechia,1410,0,0.0,0.0,0.0027170364801003518
2010,Denmark,1483,3,0.0020229265003371545,0.0006882108098566248,0.005930826319024618
2010,Finland,1683,1,0.0005941770647653001,0.00010489454307618918,0.0033580620911400514
2010,France,11573,5,0.00043204009332066014,0.0001845553760778924,0.001011060791762772
2010,Germany,19641,2,0.0001018278091746856,2.7925302278485487e-05,0.00037123591452905695
2010,Greece,1664,1,0.0006009615384615385,0.00010609234616133301,0.0033963141864263233
2010,Hong Kong,1253,2,0.0015961691939345571,0.00043783635416907475,0.005801183504430942
2010,India,12696,4,0.000315059861373661,0.00012252723314243303,0.0008098827389891186
2010,Iran,4328,2,0.0004621072088724584,0.00012673561288209577,0.0016834550174160165
2010,Ireland,1029,1,0.0009718172983479105,0.00017157021929144157,0.005484146610050349
2010,Israel,1965,2,0.0010178117048346056,0.00027916506983200417,0.0037036131196272115
2010,Italy,9260,4,0.00043196544276457883,0.00016799534308885956,0.0011102496347997805
2010,Japan,16312,5,0.00030652280529671407,0.00013093510254392902,0.0007174096705790736
2010,Mexico,2066,0,0.0,0.0,0.0018559193528198154
2010,Netherlands,4701,4,0.0008508827908955541,0.0003309398919687744,0.0021859268131767555
2010,New Zealand,1462,2,0.0013679890560875513,0.00037523213742348934,0.004974226887294486
2010,Norway,1752,0,0.0,0.0,0.0021878164462947754
2010,Poland,2689,2,0.0007437709185570844,0.00020399251465864627,0.0027079720181988585
2010,Portugal,1317,2,0.0015186028853454822,0.00041655451784071776,0.005520160118369541
2010,Russia,3302,0,0.0,0.0,0.0011620214909109719
2010,Saudi Arabia,736,0,0.0,0.0,0.0051922729861846395
2010,Singapore,2020,1,0.0004950495049504951,8.739373931316956e-05,0.002798928603395425
2010,South Africa,1942,3,0.001544799176107106,0.0005255071216978754,0.004532180788117083
2010,South Korea,10393,2,0.000192437217357837,5.277481239569792e-05,0.0007014406723505296
2010,Spain,7456,2,0.0002682403433476395,7.35642596825607e-05,0.0009775919698405474
2010,Sweden,3069,3,0.0009775171065493646,0.000332498472728342,0.002870224138437909
2010,Switzerland,2575,2,0.0007766990291262136,0.00021302473562582764,0.0028276658015427615
2010,Taiwan,5235,3,0.0005730659025787965,0.00019491283034876717,0.0016836435065917133
2010,Turkey,3283,1,0.0003045994517209869,5.377130637289817e-05,0.0017234543048648334
2010,UNKNOWN,205328,388,0.001889659471674589,0.0017109017925434596,0.0020870549845455506
2010,United Arab Emirates,257,0,0.0,0.0,0.014727178869731728
2010,United Kingdom,28663,42,0.0014653037016362559,0.0010843020728897384,0.0019799161789492902
2010,United States,77511,77,0.0009934073873385713,0.0007949921006957296,0.0012412819321234755
2011,Australia,8029,12,0.00149458213974343,0.0008551947223565668,0.002610759257118779
2011,Austria,1358,0,0.0,2.168404344971009e-19,0.002820782695234356
2011,Belgium,2082,1,0.0004803073967339097,8.479108155875223e-05,0.002715737595245287
2011,Brazil,6721,2,0.00029757476565987203,8.160952740835425e-05,0.0010844341434664156
2011,Canada,10784,14,0.0012982195845697329,0.0007735063093874937,0.0021780998059080653
2011,China,53183,14,0.00026324201342534266,0.000156820572152994,0.0004418511659562715
2011,Czechia,1675,1,0.0005970149253731343,0.00010539556890154468,0.0033740627146682874
2011,Denmark,1661,2,0.0012040939193257074,0.00033026811101783196,0.004379765255311654
2011,Finland,1912,1,0.0005230125523012552,9.233052481619035e-05,0.0029566998601353207
2011,France,11895,12,0.001008827238335435,0.0005772037535524164,0.0017626424337463527
2011,Germany,19636,4,0.00020370747606437156,7.922062069460955e-05,0.0005237098482464143
2011,Greece,1763,3,0.0017016449234259785,0.0005788778566644839,0.004991208113167219
2011,Hong Kong,1244,2,0.001607717041800643,0.0004410047766077144,0.005843013730122222
2011,India,14743,6,0.0004069728006511565,0.00018653220956569303,0.0008876950319036112
2011,Iran,6332,1,0.00015792798483891344,2.7878711231007634e-05,0.0008940917734568165
2011,Ireland,1167,2,0.001713796058269066,0.0004701105738010901,0.00622717432469599
2011,Israel,1927,2,0.0010378827192527244,0.00028467103416562846,0.0037764903754736053
2011,Italy,9368,3,0.0003202391118701964,0.00010891603897899324,0.0009411933620322061
2011,Japan,16507,3,0.00018174107954201248,6.181024923172072e-05,0.0005342501541849967
2011,Mexico,2459,0,0.0,0.0,0.0015597669947190053
2011,Netherlands,4835,5,0.001034126163391934,0.0004417952350572289,0.0024186950162740305
2011,New Zealand,1782,5,0.0028058361391694723,0.0011990626679779463,0.006551602292972468
2011,Norway,2007,4,0.001993024414549078,0.0007753127825944834,0.005113494994244785
2011,Poland,3203,2,0.0006244146113019045,0.00017125371283472648,0.002273974378852038
2011,Portugal,1564,2,0.0012787723785166241,0.0003507555851734283,0.004650680482598595
2011,Russia,3308,0,0.0,0.0,0.001159916278740596
2011,Saudi Arabia,1148,0,0.0,0.0,0.0033350586500221825
2011,Singapore,2082,3,0.001440922190201729,0.0004901618934581779,0.004228058074352007
2011,South Africa,2217,2,0.0009021199819576004,0.00024742870762944924,0.0032834216326996964
