pub_year,country_primary,n_docs,n_pos,prevalence,prev_lo95,prev_hi95
2010,Australia,7260,81,0.01115702479338843,0.008986276342051682,0.01384481926498528
2010,Austria,1357,4,0.0029476787030213707,0.0011468734860001126,0.007554697695521605
2010,Belgium,1989,20,0.010055304172951232,0.006518670555233566,0.015480800916339611
2010,Brazil,6026,19,0.0031530036508463327,0.0020195131295215572,0.004919551372661458
2010,Canada,10681,114,0.010673157944012733,0.008892746351613207,0.012805419195738108
2010,China,46710,115,0.0024619995718261614,0.00205165443110991,0.002954173638646045
2010,Czechia,1410,6,0.00425531914893617,0.001951666066622121,0.009252884996626312
2010,Denmark,1483,12,0.008091706001348618,0.004634819327727832,0.01409041775489758
2010,Finland,1683,8,0.004753416518122401,0.002410577311402895,0.009351914484693758
2010,France,11573,75,0.006480601399809902,0.0051735488368486095,0.008115175844051149
2010,Germany,19641,73,0.0037167150348760246,0.0029573129084213274,0.004670209010490065
2010,Greece,1664,14,0.008413461538461538,0.005018318457159665,0.014073099766253934
2010,Hong Kong,1253,16,0.012769353551476457,0.007875123220681353,0.020641965047813942
2010,India,12696,69,0.005434782608695652,0.0042969932233626485,0.006871765007251162
2010,Iran,4328,10,0.0023105360443622922,0.0012555466701468184,0.004248223273267675
2010,Ireland,1029,10,0.009718172983479106,0.005287178221641097,0.01779618914038993
2010,Israel,1965,26,0.013231552162849873,0.009045458255174665,0.019317139744027517
2010,Italy,9260,57,0.006155507559395248,0.00475444469810481,0.007966137723833096
2010,Japan,16312,43,0.002636096125551741,0.0019577550398548475,0.0035486394079855296
2010,Mexico,2066,12,0.005808325266214908,0.003325741970853294,0.010125268347858256
2010,Netherlands,4701,49,0.010423314188470539,0.00789360908665756,0.013752488813147444
2010,New Zealand,1462,14,0.009575923392612859,0.005712691760815188,0.01600961567501854
2010,Norway,1752,16,0.0091324200913242,0.0056291313849203125,0.014783565126282323
2010,Poland,2689,6,0.002231312755671253,0.00102301943886721,0.004859784678249936
2010,Portugal,1317,11,0.008352315869400152,0.004670145221695188,0.014894245832297412
2010,Russia,3302,3,0.0009085402786190188,0.00030903271318906563,0.0026679578483017165
2010,Saudi Arabia,736,4,0.005434782608695652,0.002115450243387563,0.013889950210338545
2010,Singapore,2020,12,0.005940594059405941,0.0034015470068050994,0.010355192039798644
2010,South Africa,1942,19,0.009783728115345005,0.006272383467881409,0.01523063191449859
2010,South Korea,10393,25,0.0024054652169729625,0.0016299208273691228,0.0035487153030313223
2010,Spain,7456,42,0.005633047210300429,0.004170294124204996,0.007604950605269555
2010,Sweden,3069,17,0.005539263603779733,0.003461379492942912,0.008853430538036382
2010,Switzerland,2575,11,0.004271844660194175,0.0023870274927683256,0.007633541523719969
2010,Taiwan,5235,23,0.004393505253104107,0.002929481655277097,0.006584350594174835
2010,Turkey,3283,8,0.0024367956137678953,0.0012352845950777392,0.004801349379903568
2010,UNKNOWN,205328,2631,0.012813644510247019,0.012336203918572977,0.013309314192054588
2010,United Arab Emirates,257,5,0.019455252918287938,0.008338048936670658,0.044726593790269956
2010,United Kingdom,28663,298,0.010396678644942958,0.009286271981375223,0.011638302484994003
2010,United States,77511,583,0.007521513075563468,0.0069371983461480975,0.008154640027051253
2011,Australia,8029,93,0.011583011583011582,0.009465069133291126,0.01416809477189627
2011,Austria,1358,10,0.007363770250368188,0.004004739510790535,0.013502040493792358
2011,Belgium,2082,26,0.012487992315081652,0.008536315912335023,0.01823535390204584
2011,Brazil,6721,23,0.0034221098050885284,0.0022814825697325637,0.0051300614980192725
2011,Canada,10784,97,0.008994807121661721,0.007379472716722545,0.01095982709370698
2011,China,53183,163,0.003064889156309347,0.002629639893882628,0.0035719214279354783
2011,Czechia,1675,9,0.005373134328358209,0.0028293965956644384,0.010180443437733774
2011,Denmark,1661,12,0.007224563515954244,0.004137570472172671,0.012585618798003169
2011,Finland,1912,15,0.007845188284518828,0.0047600544602639985,0.012903963960929061
2011,France,11895,72,0.00605296343001261,0.004809662535736801,0.007615199105822278
2011,Germany,19636,87,0.0044306376044000815,0.0035936695393394957,0.005461467651741115
2011,Greece,1763,20,0.011344299489506523,0.007355625199921286,0.0174578398689575
2011,Hong Kong,1244,14,0.011254019292604502,0.0067155021839358725,0.018801728867825097
2011,India,14743,79,0.00535847520857356,0.004302011123301571,0.0066726412639654025
2011,Iran,6332,16,0.002526847757422615,0.0015560116619407467,0.004100925787274623
2011,Ireland,1167,14,0.011996572407883462,0.007159406889738666,0.02003595639434403
2011,Israel,1927,23,0.011935651271406332,0.00796645213075724,0.017846883600668346
2011,Italy,9368,56,0.005977796754910333,0.0046065656166906456,0.007754021075870736
2011,Japan,16507,28,0.0016962500757254498,0.0011738873586956565,0.0024504862972408578
2011,Mexico,2459,13,0.005286701911346075,0.003092221842792008,0.009024456928314675
2011,Netherlands,4835,51,0.010548086866597724,0.008032075706796739,0.013841230067203437
2011,New Zealand,1782,14,0.007856341189674524,0.004685620776110518,0.013144326369209473
2011,Norway,2007,21,0.01046337817638266,0.006853864179014044,0.015943288037838965
2011,Poland,3203,10,0.0031220730565095223,0.001696758133427353,0.005737802984371638
2011,Portugal,1564,9,0.005754475703324808,0.003030393586849915,0.01090051677262159
2011,Russia,3308,4,0.0012091898428053204,0.0004703276525979171,0.003105163193787804
2011,Saudi Arabia,1148,8,0.006968641114982578,0.003535277152303452,0.013690582074025043
2011,Singapore,2082,13,0.006243996157540826,0.0036526865368469333,0.01065398988599398
2011,South Africa,2217,20,0.009021199819576003,0.0058474365952563894,0.013893485768456462
