pub_year,country_primary,n_docs,n_pos,prevalence,prev_lo95,prev_hi95
2011,South Korea,15549,1,6.431281754453663e-05,1.1352881705193728e-05,0.00036423500274412526
2011,Spain,12860,4,0.00031104199066874026,0.00012096459426934287,0.000799558163928557
2011,Sweden,6345,2,0.00031520882584712374,8.64458856907975e-05,0.0011486548600995513
2011,Switzerland,6245,3,0.00048038430744595676,0.00016338716166928264,0.001411538188181319
2011,Taiwan,6444,0,0.0,0.0,0.0005957743913568131
2011,Turkey,5567,0,0.0,0.0,0.0006895652746698941
2011,UNKNOWN,39706,36,0.0009066639802548733,0.000655011019355635,0.001254879728995554
2011,United Arab Emirates,204,0,0.0,0.0,0.018482639808683074
2011,United Kingdom,33966,29,0.0008537949714420303,0.0005945595106796044,0.00122592172105238
2011,United States,138860,176,0.0012674636324355466,0.0010936213579980426,0.0014688992743165756
